Ticker,close,date,high,low,month,open,volume,COMPANY,sector,time,daily_return,daily_return_std,cumulative_return,yearly_return
ADANIENT,3333.25,2024-03-02,3348.7,3321.5,2024-03,3332.0,119511,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.004369114877589454,0.016430079914312,1.3962718609278464,-0.06670855586972457
ADANIENT,3317.15,2024-03-04,3350.0,3310.05,2024-03,3335.0,1061244,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.004830120753018799,0.01606129915093716,1.3895276992355226,-0.06670855586972457
ADANIENT,3310.2,2024-03-05,3334.0,3295.05,2024-03,3325.3,1190416,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.002095172060353096,0.014759909549152973,1.3866163996229974,-0.06670855586972457
ADANIENT,3233.95,2024-03-06,3323.0,3183.15,2024-03,3323.0,1935203,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.023034861941876626,0.015595257845224282,1.3546758822913396,-0.06670855586972457
ADANIENT,3226.55,2024-03-07,3262.0,3220.0,2024-03,3240.0,856328,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.0022882233800768834,0.015579196218991563,1.3515760812650544,-0.06670855586972457
ADANIENT,3207.35,2024-03-11,3259.0,3200.0,2024-03,3241.2,738851,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.005950628380158458,0.011636572059311599,1.343533354277935,-0.06670855586972457
ADANIENT,3122.5,2024-03-12,3222.7,3111.0,2024-03,3207.35,1199487,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.026454861490015094,0.012625050850944135,1.307990365483297,-0.06670855586972457
ADANIENT,2906.2,2024-03-13,3138.05,2850.15,2024-03,3125.0,3407040,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.06927141713370702,0.01759287179555688,1.2173840192690337,-0.06670855586972457
ADANIENT,3087.45,2024-03-14,3101.2,2880.0,2024-03,2927.45,3759100,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.06236666437272039,0.021192056490276986,1.2933081998114988,-0.06670855586972457
ADANIENT,3132.2,2024-03-15,3143.4,3061.25,2024-03,3111.0,2199094,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.01449416184877488,0.02136670830979881,1.3120536181799143,-0.06670855586972457
ADANIENT,3111.75,2024-03-18,3124.0,2976.05,2024-03,3050.1,3042515,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.006528957282421244,0.021375918134275973,1.3034872761545715,-0.06670855586972457
ADANIENT,3052.7,2024-03-19,3164.8,3041.85,2024-03,3126.0,1460452,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.01897646019121079,0.021550383084828945,1.2787517017488745,-0.06670855586972457
ADANIENT,3051.45,2024-03-20,3083.2,3021.1,2024-03,3075.0,966481,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.0004094735807645691,0.02147641005324015,1.2782280867106506,-0.06670855586972457
ADANIENT,3066.5,2024-03-21,3107.1,3059.6,2024-03,3089.55,1175751,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.004932081469465396,0.021254799036691054,1.2845324117708663,-0.06670855586972457
ADANIENT,3107.7,2024-03-22,3128.95,3048.05,2024-03,3066.55,951557,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.013435512799608616,0.02122391411921949,1.301790763430726,-0.06670855586972457
ADANIENT,3109.95,2024-03-26,3171.95,3089.1,2024-03,3100.5,937103,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.0007240081088908196,0.021077586122443016,1.302733270499529,-0.06670855586972457
ADANIENT,3122.1,2024-03-27,3138.45,3106.25,2024-03,3115.0,900231,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.00390681522210971,0.021084666520246546,1.3078228086710653,-0.06670855586972457
ADANIENT,3197.1,2024-03-28,3237.0,3096.75,2024-03,3134.0,2327053,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.024022292687614105,0.021488954423242664,1.3392397109644991,-0.06670855586972457
ADANIENT,3252.1,2024-04-01,3291.8,3207.85,2024-04,3230.2,1292646,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.017203090300584905,0.021695078806557744,1.3622787726463506,-0.06670855586972457
ADANIENT,3268.75,2024-04-02,3285.0,3240.0,2024-04,3258.95,868829,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,0.005119768764798158,0.021651779824160586,1.3692533249554928,-0.06670855586972457
ADANIENT,3233.45,2024-04-03,3260.15,3222.0,2024-04,3250.0,1153109,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.010799235181644416,0.02166111155340518,1.35446643627605,-0.06670855586972457
ADANIENT,3210.8,2024-04-04,3273.0,3201.7,2024-04,3250.0,1403826,ADANI ENTERPRISES,MISCELLANEOUS,05:30:00,-0.007004901884983419,0.021631769819076593,1.344978531783433,-0.06670855586972457
